2021-06-04T17:44:49.219Z [AUDIT] Token created by 'jffe@000': tokenId='14674508-4541-405f-a5c8-558a32092209', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1622829289219, refreshable=false
2021-06-04T17:44:49.406Z [AUDIT] Token created by 'jffe@000': tokenId='4547e08c-15a2-4cde-add3-e61c0fd33118', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1622829289406, refreshable=false
2021-06-04T17:47:34.448Z [AUDIT] Token revoked by 'jffe@000': tokenId='3298e4d1-523f-4d04-bff2-dc6c41570f53', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1622830488901, refreshable=true
2021-06-04T17:47:37.565Z [AUDIT] Token created by 'jffe@000': tokenId='9028c0ab-9779-457f-a8ff-433b45d5d670', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1622830657564, refreshable=true
2021-06-04T17:47:37.629Z [AUDIT] Token created by 'jffe@000': tokenId='dd2a3c39-567a-49dc-b982-1f151a166b60', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1622829457629, refreshable=false
2021-06-04T17:47:37.643Z [AUDIT] Token created by 'jffe@000': tokenId='5e2f06b2-c9e9-491b-99b6-84cf8a70ba87', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1622829457643, refreshable=false
2021-06-04T17:47:37.661Z [AUDIT] Token created by 'jffe@000': tokenId='b3f9cb17-c24b-48f9-a30e-06f9ef06ef0c', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1622829457657, refreshable=false
2021-06-04T17:47:37.924Z [AUDIT] Token created by 'jffe@000': tokenId='cc727c09-1d6c-4cd3-8eac-3e88ec8ca062', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1622829457924, refreshable=false
2021-06-04T17:48:35.831Z [AUDIT] Token created by 'jffe@000': tokenId='238d1558-ad33-4f5a-92c2-17c507404c53', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1622829515831, refreshable=false
2021-06-04T17:48:35.831Z [AUDIT] Token created by 'jffe@000': tokenId='7217dc29-3f2d-455d-9cf5-61bdf6f7c11d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1622829515831, refreshable=false
2021-06-04T17:48:35.832Z [AUDIT] Token created by 'jffe@000': tokenId='09042af7-0728-4de6-97f7-48b495ea9b94', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1622829515832, refreshable=false
2021-06-04T17:51:29.383Z [AUDIT] Token created by 'jffe@000': tokenId='b7cce770-9fde-4a41-ac85-0ebecfaa251b', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1622829689383, refreshable=false
2021-06-04T17:52:42.144Z [AUDIT] Token revoked by 'jffe@000': tokenId='9028c0ab-9779-457f-a8ff-433b45d5d670', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1622830657564, refreshable=true
2021-06-04T17:52:45.365Z [AUDIT] Token created by 'jffe@000': tokenId='83fe0e67-b7a9-4819-9fc1-0bfc96deba00', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1622830965363, refreshable=true
2021-06-04T17:52:45.415Z [AUDIT] Token created by 'jffe@000': tokenId='174a99df-7cd1-4820-a513-d6a18c0bf8a9', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1622829765415, refreshable=false
2021-06-04T17:52:45.651Z [AUDIT] Token created by 'jffe@000': tokenId='015ee27e-088e-423a-87b2-072fcc5b0aed', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1622829765651, refreshable=false
2021-06-04T17:52:45.760Z [AUDIT] Token created by 'jffe@000': tokenId='974d4520-2d96-4c29-9d79-b0abe0f07366', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1622829765760, refreshable=false
2021-06-04T17:53:04.768Z [AUDIT] Token revoked by 'jffe@000': tokenId='83fe0e67-b7a9-4819-9fc1-0bfc96deba00', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1622830965363, refreshable=true
2021-06-04T17:53:08.081Z [AUDIT] Token created by 'jffe@000': tokenId='b22a4b5a-2a5f-423a-82da-7bf0c2508ed1', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1622830988079, refreshable=true
2021-06-04T17:53:08.144Z [AUDIT] Token created by 'jffe@000': tokenId='9a8eb63a-3a33-462e-876c-27d04790944c', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1622829788144, refreshable=false
2021-06-04T17:53:08.144Z [AUDIT] Token created by 'jffe@000': tokenId='d911cfd9-ceec-4d72-bdce-915f1b98e122', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1622829788144, refreshable=false
2021-06-04T17:53:08.146Z [AUDIT] Token created by 'jffe@000': tokenId='26265124-8fc7-4f60-8b4a-d1898fdadc21', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1622829788146, refreshable=false
2021-06-04T17:53:08.441Z [AUDIT] Token created by 'jffe@000': tokenId='5297deda-b6a7-4519-9a65-b09d31925ff3', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1622829788441, refreshable=false
2021-06-04T17:54:35.513Z [AUDIT] Token revoked by 'jffe@000': tokenId='b22a4b5a-2a5f-423a-82da-7bf0c2508ed1', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1622830988079, refreshable=true
2021-06-04T17:54:38.419Z [AUDIT] Token created by 'jffe@000': tokenId='ea416b10-ab14-4860-82ad-c3db2abc6955', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1622831078417, refreshable=true
2021-06-04T17:54:38.470Z [AUDIT] Token created by 'jffe@000': tokenId='28f998e6-94eb-4e1d-8d1a-a5559be5026d', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1622829878470, refreshable=false
2021-06-04T17:54:38.747Z [AUDIT] Token created by 'jffe@000': tokenId='0d829c67-8c1d-4e4d-97f3-123afd27aab7', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1622829878747, refreshable=false
2021-06-04T17:54:38.844Z [AUDIT] Token created by 'jffe@000': tokenId='b35c0e6a-18fc-4246-9920-33bffc863537', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1622829878844, refreshable=false
2021-06-04T17:58:35.897Z [AUDIT] Token created by 'jffe@000': tokenId='4de73c33-8b44-46af-9409-85022ce50f5f', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1622830115897, refreshable=false
2021-06-04T17:58:35.897Z [AUDIT] Token created by 'jffe@000': tokenId='a245f565-4d1d-44d8-b753-4ea2d975bf72', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1622830115897, refreshable=false
2021-06-04T17:58:35.900Z [AUDIT] Token created by 'jffe@000': tokenId='1bf14b4d-a49f-4e15-a944-28ee2af8126c', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1622830115900, refreshable=false
2021-06-04T18:01:12.289Z [AUDIT] Token refreshed by 'jffe@000': oldTokenId='ea416b10-ab14-4860-82ad-c3db2abc6955', tokenId='9f5b8a8b-9fcd-4fa7-aed7-269d086649b3', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1622831472286, refreshable=true
2021-06-04T18:04:38.590Z [AUDIT] Token created by 'jffe@000': tokenId='eb8e44f8-4afa-47c9-b06b-06700ee27530', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1622830478590, refreshable=false
2021-06-04T18:08:36.031Z [AUDIT] Token created by 'jffe@000': tokenId='ee547cf1-bb1c-4f41-834d-f0867a776023', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1622830716030, refreshable=false
2021-06-04T18:08:36.031Z [AUDIT] Token created by 'jffe@000': tokenId='14e63e31-b119-4bbe-b8cf-e2bd0ac16444', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1622830716030, refreshable=false
2021-06-04T18:08:36.031Z [AUDIT] Token created by 'jffe@000': tokenId='6c767b5f-e377-4ef6-97f6-5a8efd36c958', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1622830716031, refreshable=false
2021-06-04T18:08:40.196Z [AUDIT] Token refreshed by 'jffe@000': oldTokenId='9f5b8a8b-9fcd-4fa7-aed7-269d086649b3', tokenId='25523846-d293-4699-8e20-8be64ed1c24c', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1622831920193, refreshable=true
2021-06-04T18:09:23.185Z [AUDIT] Token revoked by 'jffe@000': tokenId='25523846-d293-4699-8e20-8be64ed1c24c', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1622831920193, refreshable=true
2021-06-04T18:09:23.318Z [AUDIT] Token created by 'jffe@000': tokenId='d923b453-5072-401d-99c4-cb8be0d8b517', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1622830763318, refreshable=false
